Bouillon de légumes;https://www.marmiton.org/recettes/recette_bouillon-de-legumes_41843.aspx
Bricks au fromage et viande hachée;https://www.marmiton.org/recettes/recette_delice-de-bricks-faciles-au-fromage-et-viande-hachee_217998.aspx
Bricks au thon faciles;https://www.marmiton.org/recettes/recette_bricks-au-thon-faciles_92390.aspx
Ceviche (Mexique);https://www.marmiton.org/recettes/recette_ceviche-mexique_13102.aspx
California roll;https://www.marmiton.org/recettes/recette_california-roll_371817.aspx
Pain de thon au gruyère;https://www.marmiton.org/recettes/recette_pain-de-thon-au-gruyere_11317.aspx
Pâté de campagne de Mémé Marie;https://www.marmiton.org/recettes/recette_pate-de-campagne-de-meme-marie_37596.aspx
Soupe de citrouille;https://www.marmiton.org/recettes/recette_soupe-de-citrouille_335465.aspx
Soupe de courgettes à la Vache qui rit® au Thermomix;https://www.marmiton.org/recettes/recette_soupe-de-courgettes-a-la-vache-qui-rit-au-thermomix_382657.aspx
Tataki de thon;https://www.marmiton.org/recettes/recette_tataki-de-thon_371800.aspx
L'oeuf parfait;https://www.marmiton.org/recettes/recette_l-oeuf-parfait_383288.aspx
Carottes râpées au sésame;https://www.marmiton.org/recettes/recette_carottes-rapees-au-sesame_37033.aspx
Feuilletés apéritif (allumettes au fromage, feuilletés à la saucisse);https://www.marmiton.org/recettes/recette_feuilletes-aperitif-allumettes-au-fromage-feuilletes-a-la-saucisse_11141.aspx
Soupe de carottes express;https://www.marmiton.org/recettes/recette_soupe-de-carottes-express_36748.aspx
Flan aux légumes;https://www.marmiton.org/recettes/recette_flan-aux-legumes_30407.aspx
Terrine de campagne maison;https://www.marmiton.org/recettes/recette_terrine-de-campagne-maison_36276.aspx
Soupe au pistou de ma grand-mère;https://www.marmiton.org/recettes/recette_soupe-au-pistou-de-ma-grand-mere_92782.aspx
Gratin de radis roses;https://www.marmiton.org/recettes/recette_gratin-de-radis-roses_73891.aspx
Pâté de Pâques berrichon;https://www.marmiton.org/recettes/recette_pate-de-paques-berrichon_55659.aspx
Conserve de pâté de porc;https://www.marmiton.org/recettes/recette_conserve-de-pate-de-porc_16516.aspx
Pâté lorrain;https://www.marmiton.org/recettes/recette_pate-lorrain_29310.aspx
Champignons à la grecque facile et rapide;https://www.marmiton.org/recettes/recette_champignons-a-la-grecque-facile-et-rapide_82781.aspx
Soupe de courge : simple et très veloutée;https://www.marmiton.org/recettes/recette_soupe-de-courge-simple-et-tres-veloutee_86391.aspx
Velouté de butternut à la cannelle au Thermomix;https://www.marmiton.org/recettes/recette_veloute-de-butternut-a-la-cannelle-au-thermomix_382801.aspx
Velouté de patates douces au curry et coriandre (68ème rencontre);https://www.marmiton.org/recettes/recette_veloute-de-patates-douces-au-curry-et-coriandre-68eme-rencontre_65410.aspx
Soupe d'endives;https://www.marmiton.org/recettes/recette_soupe-d-endives_13278.aspx
Velouté d'asperges;https://www.marmiton.org/recettes/recette_veloute-d-asperges_39207.aspx
